S.No,InvoiceNo,Date,Country,ProductID,Shop,Gender,Size (US),UnitPrice,Discount,SalePrice
5922,57650,42258.37611,Germany,2153,GER1,Male,10.5,189,0,189
5923,57651,42258.39611,Germany,2215,GER1,Female,7.5,189,0.3,132.3
5924,57652,42258.40611,Germany,2199,GER3,Male,7.5,149,0,149
5925,57652,42258.40611,Germany,2174,GER3,Male,10,149,0,149
5926,57653,42258.41611,Germany,2159,GER1,Male,9.5,149,0.2,119.2
5927,57654,42258.45611,United States,2158,US12,Male,10.5,169,0,169
5928,57655,42258.57611,United States,2233,US5,Male,10.5,129,0.1,116.1
5929,57656,42258.59611,United States,2209,US12,Male,10.5,179,0,179
5930,57657,42258.71611,Canada,2169,CAN6,Male,11,159,0.5,79.5
5931,57658,42258.73611,United States,2205,US13,Male,12,169,0,169
5932,57659,42258.87611,Germany,2230,GER2,Female,8.5,189,0,189
5933,57660,42258.90611,United States,2192,US14,Male,9.5,199,0,199
5934,57661,42258.90611,Canada,2148,CAN6,Female,8,189,0,189
5935,57662,42259.01611,Canada,2156,CAN2,Male,9.5,149,0,149
5936,57663,42259.12611,Canada,2201,CAN2,Female,7.5,169,0.2,135.2
5937,57664,42259.41611,United Kingdom,2236,UK5,Female,8,129,0.3,90.3
5938,57665,42259.41611,Germany,2186,GER1,Male,8.5,189,0,189
5939,57666,42259.44611,Germany,2187,GER1,Female,8,129,0.3,90.3
5940,57667,42259.47611,United Kingdom,2211,UK2,Female,8.5,159,0.1,143.1
5941,57668,42259.60611,United Kingdom,2180,UK4,Male,9,129,0,129
5942,57669,42259.62611,Germany,2184,GER1,Male,10.5,169,0.5,84.5
5943,57670,42259.68611,Canada,2229,CAN1,Female,9,179,0,179
5944,57671,42259.71611,Germany,2226,GER1,Male,11,159,0,159
5945,57672,42259.72611,Canada,2160,CAN2,Male,9.5,179,0,179
5946,57673,42259.90611,Canada,2205,CAN6,Female,9,159,0,159
5947,57674,42259.98611,United States,2234,US12,Male,6,159,0,159
5948,57675,42260.01611,United States,2203,US13,Female,6,149,0,149
5949,57675,42260.01611,United States,2179,US13,Female,9,139,0,139
5950,57676,42260.13611,Canada,2217,CAN1,Male,9.5,139,0.1,125.1
5951,57677,42260.15611,Canada,2221,CAN1,Male,7.5,189,0,189
5952,57678,42260.16611,United States,2185,US1,Female,5,129,0.2,103.2
5953,57679,42260.21611,United States,2202,US15,Male,15,139,0,139
5954,57680,42260.35611,Germany,2173,GER3,Male,10.5,179,0,179
5955,57681,42260.41611,United Kingdom,2207,UK2,Female,8,179,0.3,125.3
5956,57682,42260.47611,United Kingdom,2189,UK5,Female,8.5,139,0,139
5957,57683,42260.48611,Canada,2181,CAN5,Female,7,179,0,179
5958,57683,42260.48611,Canada,2157,CAN6,Female,7,189,0,189
5959,57684,42260.56611,Canada,2185,CAN6,Male,9,159,0.2,127.2
5960,57685,42260.57611,Canada,2169,CAN1,Male,8.5,179,0.3,125.3
5961,57686,42260.60611,United States,2234,US12,Female,9,199,0.3,139.3
5962,57687,42260.61611,Germany,2153,GER2,Male,11,179,0.1,161.1
5963,57688,42260.62611,United States,2149,US12,Female,8,159,0,159
5964,57689,42260.68611,United Kingdom,2163,UK2,Male,9,139,0.3,97.3
5965,57690,42260.73611,United States,2195,US13,Male,9.5,189,0.3,132.3
5966,57691,42260.76611,United States,2201,US12,Male,10,189,0,189
5967,57692,42260.99611,United States,2230,US13,Male,10.5,199,0,199
5968,57693,42261.13611,Canada,2229,CAN6,Female,7.5,189,0,189
5969,57694,42261.16611,Canada,2175,CAN3,Male,7.5,139,0,139
5970,57695,42261.21611,Germany,2181,GER1,Female,9.5,159,0.5,79.5
5971,57696,42261.34611,Canada,2173,CAN2,Female,9.5,199,0,199
5972,57697,42261.56611,Germany,2219,GER1,Female,7.5,169,0.3,118.3
5973,57698,42261.57611,United States,2194,US11,Female,9.5,199,0.2,159.2
5974,57699,42261.60611,Germany,2190,GER1,Male,10,189,0,189
5975,57700,42261.61611,United States,2169,US14,Male,10.5,179,0.1,161.1
5976,57701,42261.61611,Germany,2215,GER1,Female,7.5,189,0.3,132.3
5977,57702,42261.68611,United Kingdom,2152,UK5,Male,8.5,199,0.2,159.2
5978,57703,42261.71611,Germany,2159,GER2,Male,10,199,0,199
5979,57704,42261.84611,United States,2185,US8,Male,11,129,0.1,116.1
5980,57705,42261.84611,United Kingdom,2180,UK4,Male,10.5,159,0,159
5981,57706,42261.88611,United States,2163,US14,Female,7,159,0,159
5982,57707,42261.91611,Germany,2171,GER2,Female,9,129,0,129
5983,57708,42261.99611,United States,2231,US8,Male,9.5,149,0.2,119.2
5984,57709,42262.13611,Canada,2158,CAN2,Female,7.5,159,0.3,111.3
5985,57710,42262.16611,Canada,2209,CAN3,Male,8.5,159,0,159
5986,57711,42262.24611,Germany,2224,GER2,Male,9,129,0.5,64.5
5987,57712,42262.27611,Germany,2230,GER1,Male,10.5,139,0.3,97.3
5988,57712,42262.27611,Germany,2235,GER2,Male,11,199,0.2,159.2
5989,57713,42262.35611,United States,2172,US13,Female,8,159,0,159
5990,57714,42262.36611,United Kingdom,2211,UK1,Male,9.5,189,0,189
5991,57715,42262.45611,Canada,2190,CAN7,Female,5.5,149,0,149
5992,57716,42262.48611,Canada,2195,CAN3,Male,12,179,0.2,143.2
5993,57717,42262.72611,Germany,2232,GER2,Male,12,129,0,129
5994,57718,42262.84611,United States,2157,US12,Female,9.5,189,0,189
5995,57719,42262.84611,United Kingdom,2227,UK4,Male,10.5,179,0,179
5996,57720,42262.91611,Germany,2203,GER1,Female,9,199,0,199
5997,57721,42262.99611,United Kingdom,2209,UK4,Female,12,129,0,129
5998,57722,42263.02611,United States,2151,US7,Male,10.5,159,0,159
5999,57723,42263.21611,United States,2163,US12,Female,8,149,0,149
6000,57724,42263.24611,United States,2170,US12,Female,7.5,179,0.5,89.5
6001,57725,42263.27611,Germany,2226,GER1,Male,11,159,0,159
6002,57725,42263.27611,Germany,2230,GER1,Male,10.5,139,0.3,97.3
6003,57726,42263.36611,United Kingdom,2236,UK4,Male,9.5,199,0,199
6004,57727,42263.45611,United States,2185,US1,Female,5,129,0.2,103.2
6005,57728,42263.46611,United States,2154,US1,Male,9.5,189,0,189
6006,57729,42263.56611,Germany,2223,GER2,Male,6,139,0.2,111.2
6007,57730,42263.66611,Germany,2161,GER3,Male,10,159,0,159
6008,57731,42263.72611,Germany,2235,GER2,Male,11,199,0.2,159.2
6009,57732,42263.74611,Canada,2150,CAN6,Female,6.5,179,0.2,143.2
6010,57733,42263.84611,United States,2202,US12,Male,7.5,169,0,169
6011,57733,42263.84611,United States,2175,US12,Female,9.5,199,0,199
6012,57734,42263.91611,Germany,2211,GER2,Female,9,189,0,189
6013,57735,42263.96611,Canada,2234,CAN6,Male,10.5,169,0,169
6014,57736,42263.99611,Germany,2187,GER1,Female,8,129,0.3,90.3
6015,57737,42264.24611,Canada,2179,CAN7,Female,7.5,159,0,159
6016,57737,42264.24611,Canada,2196,CAN2,Female,7.5,169,0,169
6017,57738,42264.24611,Germany,2176,GER1,Male,10.5,159,0.2,127.2
6018,57738,42264.24611,Germany,2198,GER2,Male,8,199,0,199
6019,57739,42264.27611,Germany,2226,GER1,Male,11,159,0,159
6020,57740,42264.32611,Germany,2223,GER2,Male,10.5,189,0,189
6021,57741,42264.45611,Canada,2175,CAN3,Male,7.5,139,0,139
6022,57742,42264.49611,Germany,2200,GER1,Female,9,139,0.3,97.3
6023,57743,42264.66611,Germany,2220,GER2,Male,10.5,189,0,189
6024,57744,42264.67611,Canada,2237,CAN3,Female,7,169,0,169
6025,57745,42264.96611,Canada,2173,CAN7,Male,9,129,0.3,90.3
6026,57746,42265.03611,United States,2197,US2,Male,10.5,129,0,129
6027,57747,42265.04611,United Kingdom,2184,UK3,Female,8,129,0,129
6028,57748,42265.17611,Canada,2166,CAN1,Male,9.5,149,0,149
6029,57749,42265.28611,Germany,2163,GER3,Male,9.5,149,0,149
6030,57750,42265.43611,Canada,2204,CAN5,Female,9,139,0,139
6031,57751,42265.48611,Germany,2161,GER1,Male,10,129,0,129
6032,57752,42265.49611,Germany,2172,GER3,Female,9,179,0,179
6033,57753,42265.66611,United States,2242,US12,Female,9.5,199,0,199
6034,57754,42265.75611,United States,2188,US14,Female,9,149,0,149
6035,57755,42266.10611,Germany,2232,GER2,Female,8,199,0.5,99.5
6036,57756,42266.13611,United States,2183,US4,Female,8,149,0,149
6037,57757,42266.24611,Canada,2196,CAN3,Male,10,129,0.5,64.5
6038,57757,42266.24611,Canada,2155,CAN6,Male,7,139,0.1,125.1
6039,57758,42266.24611,Germany,2235,GER2,Male,11,199,0.2,159.2
6040,57758,42266.24611,Germany,2232,GER2,Male,12,129,0,129
6041,57759,42266.28611,Germany,2187,GER3,Male,8.5,159,0,159
6042,57760,42266.53611,Germany,2220,GER1,Male,9.5,199,0.3,139.3
6043,57761,42266.67611,Canada,2238,CAN3,Female,7,139,0.3,97.3
6044,57762,42266.72611,Canada,2211,CAN7,Male,8.5,159,0,159
6045,57763,42266.73611,United States,2166,US9,Male,10,149,0,149
6046,57764,42266.75611,United States,2186,US7,Female,9,179,0,179
6047,57765,42266.81611,United States,2236,US8,Male,9.5,179,0,179
6048,57766,42267.03611,United States,2196,US12,Female,10,149,0,149
6049,57767,42267.08611,United States,2214,US7,Male,8,159,0.5,79.5
6050,57767,42267.08611,United States,2172,US12,Male,10,179,0,179
6051,57768,42267.09611,Germany,2157,GER2,Female,9.5,169,0.1,152.1
6052,57769,42267.13611,United States,2163,US12,Female,8,149,0,149
6053,57770,42267.14611,Germany,2161,GER1,Male,10,129,0,129
6054,57771,42267.48611,Germany,2153,GER2,Male,11,179,0.1,161.1
6055,57772,42267.48611,United States,2191,US10,Female,8,199,0.5,99.5
6056,57772,42267.48611,United States,2175,US2,Female,8.5,129,0,129
6057,57773,42267.50611,United States,2183,US15,Male,10,199,0.5,99.5
6058,57774,42267.53611,Germany,2198,GER2,Male,8,199,0,199
6059,57775,42267.62611,Canada,2230,CAN7,Female,7,129,0.5,64.5
6060,57776,42267.64611,United States,2203,US11,Male,9,139,0,139
6061,57777,42267.72611,Canada,2192,CAN7,Male,11,179,0,179
6062,57778,42267.73611,United States,2166,US9,Male,9,149,0,149
6063,57779,42267.93611,United Kingdom,2176,UK2,Female,8.5,149,0,149
6064,57780,42267.96611,United States,2157,US8,Male,10.5,169,0,169
6065,57781,42268.08611,United States,2177,US5,Male,10,199,0.2,159.2
6066,57782,42268.11611,United Kingdom,2221,UK5,Male,12,199,0.2,159.2
6067,57783,42268.11611,Canada,2220,CAN6,Female,7.5,199,0.1,179.1
6068,57784,42268.12611,Germany,2159,GER2,Female,6.5,129,0,129
6069,57785,42268.13611,Germany,2160,GER2,Male,11,169,0,169
6070,57786,42268.18611,United States,2213,US12,Female,8,129,0,129
6071,57787,42268.50611,Canada,2197,CAN5,Female,8.5,139,0.2,111.2
6072,57788,42268.62611,Canada,2166,CAN2,Male,9.5,169,0,169
6073,57789,42268.64611,United States,2236,US8,Male,9.5,179,0,179
6074,57790,42268.78611,United States,2226,US14,Female,9.5,179,0.1,161.1
6075,57791,42269.08611,United States,2177,US5,Male,10,199,0.2,159.2
6076,57792,42269.09611,United States,2225,US15,Male,10,199,0.3,139.3
6077,57793,42269.12611,Canada,2211,CAN7,Male,8.5,159,0,159
6078,57794,42269.17611,United States,2227,US12,Male,8.5,189,0.1,170.1
6079,57795,42269.24611,United States,2161,US14,Female,7.5,169,0,169
6080,57796,42269.32611,Germany,2219,GER1,Male,10.5,149,0.1,134.1
6081,57797,42269.35611,Canada,2179,CAN3,Female,9,169,0.1,152.1
6082,57798,42269.37611,Canada,2230,CAN7,Female,7,129,0.5,64.5
6083,57799,42269.64611,United States,2192,US12,Male,7.5,169,0.2,135.2
6084,57800,42269.76611,United Kingdom,2190,UK5,Female,9,149,0,149
6085,57801,42269.77611,United Kingdom,2196,UK4,Female,8.5,199,0,199
6086,57802,42269.90611,United States,2153,US14,Male,9,199,0.5,99.5
6087,57803,42269.93611,United States,2209,US12,Male,9.5,199,0,199
6088,57804,42269.96611,United States,2158,US11,Male,9.5,139,0.5,69.5
6089,57805,42269.96611,Germany,2191,GER2,Male,12,149,0,149
6090,57806,42270.11611,Canada,2186,CAN1,Male,10.5,129,0.3,90.3
6091,57807,42270.14611,United States,2172,US12,Male,10,179,0,179
6092,57808,42270.24611,Germany,2157,GER1,Female,7,179,0,179
6093,57808,42270.24611,Germany,2202,GER1,Male,10,159,0,159
6094,57809,42270.32611,Germany,2161,GER1,Male,10,129,0,129
6095,57810,42270.35611,United States,2169,US14,Male,10.5,179,0.1,161.1
6096,57811,42270.37611,Canada,2166,CAN2,Male,9.5,169,0,169
6097,57812,42270.59611,United States,2209,US10,Male,7,169,0.3,118.3
6098,57813,42270.75611,Canada,2207,CAN5,Female,9,149,0.3,104.3
6099,57814,42270.76611,United Kingdom,2242,UK2,Female,9,149,0.5,74.5
6100,57815,42270.78611,United States,2157,US12,Female,9.5,189,0,189
6101,57816,42270.84611,United States,2184,US12,Male,11,179,0,179
6102,57816,42270.84611,United States,2159,US9,Male,10,189,0.1,170.1
6103,57817,42270.86611,United States,2203,US15,Male,9.5,199,0.1,179.1
6104,57818,42270.90611,United States,2224,US6,Female,8.5,139,0.1,125.1
6105,57819,42270.96611,Germany,2215,GER2,Female,7.5,159,0.3,111.3
6106,57820,42271.00611,United States,2226,US14,Female,8,179,0,179
6107,57821,42271.14611,United States,2214,US7,Male,8,159,0.5,79.5
6108,57822,42271.17611,United States,2229,US14,Male,9,129,0,129
6109,57823,42271.34611,Canada,2230,CAN6,Male,9,199,0.2,159.2
6110,57824,42271.35611,Germany,2200,GER3,Male,12,179,0.3,125.3
6111,57825,42271.35611,Canada,2222,CAN7,Female,9,169,0,169
6112,57826,42271.40611,United Kingdom,2225,UK4,Male,9,199,0,199
6113,57827,42271.41611,Germany,2193,GER1,Male,12,129,0,129
6114,57828,42271.44611,United States,2156,US5,Male,9.5,179,0.2,143.2
6115,57829,42271.46611,United States,2168,US13,Female,6,129,0.1,116.1
6116,57830,42271.59611,United States,2203,US11,Male,9,139,0,139
6117,57831,42271.83611,Germany,2222,GER2,Female,9.5,179,0,179
6118,57832,42271.84611,United States,2223,US12,Male,9,199,0,199
6119,57832,42271.84611,United States,2211,US3,Male,8,189,0,189
6120,57833,42272.35611,Germany,2163,GER3,Male,9.5,149,0,149
6121,57834,42272.39611,Canada,2161,CAN6,Female,7,199,0.5,99.5
6122,57835,42272.59611,Germany,2197,GER2,Male,10.5,129,0.2,103.2
6123,57836,42272.67611,United States,2157,US4,Female,8.5,159,0.5,79.5
6124,57837,42272.75611,United Kingdom,2237,UK1,Male,7,199,0.3,139.3
6125,57838,42272.75611,Canada,2205,CAN6,Female,9,159,0,159
6126,57839,42272.79611,United States,2204,US13,Male,9.5,179,0,179
6127,57840,42272.83611,Germany,2234,GER1,Male,9,169,0.2,135.2
6128,57841,42272.84611,United States,2227,US12,Male,8.5,189,0.1,170.1
6129,57842,42273.04611,United States,2191,US5,Male,12,189,0,189
6130,57843,42273.06611,United States,2157,US12,Female,8.5,149,0.5,74.5
6131,57844,42273.12611,Canada,2220,CAN6,Female,7.5,199,0.1,179.1
6132,57845,42273.18611,Germany,2165,GER1,Male,10.5,179,0.2,143.2
6133,57846,42273.20611,United States,2223,US2,Male,10.5,169,0.5,84.5
6134,57847,42273.23611,United Kingdom,2183,UK2,Male,10.5,199,0,199
6135,57848,42273.30611,United States,2152,US15,Male,10.5,129,0,129
6136,57849,42273.35611,Germany,2187,GER3,Male,8.5,159,0,159
6137,57850,42273.39611,Canada,2174,CAN7,Male,9,179,0.2,143.2
6138,57851,42273.40611,Germany,2175,GER2,Female,9,129,0.1,116.1
6139,57852,42273.41611,Germany,2240,GER3,Male,10,149,0,149
6140,57853,42273.44611,United States,2172,US12,Male,10,179,0,179
6141,57854,42273.58611,Germany,2153,GER2,Female,6.5,139,0.1,125.1
6142,57855,42273.59611,United Kingdom,2212,UK5,Male,8.5,199,0,199
6143,57856,42273.67611,United States,2192,US2,Female,8.5,169,0,169
6144,57857,42273.70611,Germany,2205,GER1,Male,9.5,139,0,139
6145,57858,42273.78611,United States,2228,US7,Male,9.5,149,0,149
6146,57859,42273.79611,United States,2167,US13,Female,8.5,189,0,189
6147,57860,42273.79611,Germany,2149,GER2,Female,8.5,139,0.1,125.1
6148,57861,42273.80611,United States,2162,US13,Male,10,129,0,129
6149,57862,42273.83611,United States,2211,US3,Male,8,189,0,189
6150,57862,42273.83611,United States,2159,US9,Male,10,189,0.1,170.1
6151,57863,42274.00611,Germany,2168,GER2,Male,8,159,0.5,79.5
6152,57864,42274.01611,Germany,2232,GER3,Male,6.5,149,0.3,104.3
6153,57865,42274.04611,United States,2221,US12,Male,10,169,0.3,118.3
6154,57866,42274.08611,United States,2231,US10,Female,9,169,0.3,118.3
6155,57867,42274.14611,Germany,2207,GER2,Male,11,139,0,139
6156,57867,42274.14611,Germany,2212,GER1,Male,10.5,139,0,139
6157,57868,42274.18611,Germany,2197,GER2,Male,10.5,129,0.2,103.2
6158,57869,42274.20611,United States,2227,US12,Female,9,199,0,199
6159,57870,42274.58611,Germany,2190,GER2,Female,6.5,159,0.3,111.3
6160,57871,42274.59611,United Kingdom,2162,UK1,Male,11.5,169,0.1,152.1
6161,57872,42274.59611,Germany,2225,GER1,Male,9,139,0.5,69.5
6162,57873,42274.63611,Germany,2167,GER1,Female,8,179,0,179
6163,57874,42274.67611,United States,2207,US3,Female,8.5,199,0.3,139.3
6164,57875,42274.77611,Germany,2192,GER1,Male,7,179,0.3,125.3
6165,57876,42274.79611,United States,2210,US13,Male,9.5,189,0,189
6166,57876,42274.79611,United States,2165,US13,Female,8.5,179,0,179
6167,57877,42274.80611,United States,2191,US5,Male,12,189,0,189
6168,57878,42274.83611,United States,2212,US4,Male,9.5,139,0.3,97.3
6169,57878,42274.83611,United States,2222,US9,Female,9,159,0.5,79.5
6170,57879,42274.89611,Canada,2157,CAN6,Female,7,189,0,189
6171,57880,42275.00611,Germany,2240,GER3,Male,9,179,0.3,125.3
6172,57881,42275.04611,United States,2180,US7,Male,12,179,0,179
6173,57882,42275.06611,United States,2185,US12,Female,9,169,0.2,135.2
6174,57883,42275.10611,Germany,2198,GER1,Male,15,149,0,149
6175,57884,42275.14611,Germany,2165,GER1,Male,10.5,179,0.2,143.2
6176,57884,42275.14611,Germany,2207,GER2,Male,11,139,0,139
6177,57885,42275.20611,United States,2203,US11,Male,9,139,0,139
6178,57886,42275.20611,United States,2172,US12,Female,10,149,0,149
6179,57887,42275.20611,United Kingdom,2186,UK5,Male,9,179,0,179
6180,57888,42275.23611,United Kingdom,2161,UK1,Male,8.5,199,0.3,139.3
6181,57889,42275.32611,United Kingdom,2149,UK1,Male,10.5,129,0.1,116.1
6182,57890,42275.32611,Germany,2207,GER1,Male,15,139,0,139
6183,57891,42275.63611,Germany,2178,GER3,Female,8,159,0,159
6184,57892,42275.70611,Germany,2163,GER3,Male,9.5,149,0,149
6185,57893,42275.72611,United States,2202,US1,Male,7.5,199,0.5,99.5
6186,57894,42275.86611,Germany,2224,GER2,Male,9.5,149,0,149
6187,57895,42276.10611,United States,2177,US15,Female,10.5,149,0,149
6188,57895,42276.10611,United States,2153,US15,Female,10.5,169,0.2,135.2
6189,57896,42276.10611,Germany,2168,GER2,Male,8,159,0.5,79.5
6190,57897,42276.14611,Germany,2165,GER1,Male,10.5,179,0.2,143.2
6191,57897,42276.14611,Germany,2207,GER2,Male,11,139,0,139
6192,57898,42276.20611,United States,2204,US12,Female,9,189,0,189
6193,57899,42276.25611,United Kingdom,2183,UK2,Male,10.5,199,0,199
6194,57899,42276.25611,United Kingdom,2197,UK4,Male,10,189,0,189
6195,57900,42276.48611,Germany,2154,GER1,Female,9,139,0,139
6196,57901,42276.48611,United States,2155,US15,Male,10,159,0.1,143.1
6197,57902,42276.54611,United States,2147,US15,Male,11,139,0.5,69.5
6198,57902,42276.54611,United States,2176,US15,Male,6,159,0,159
6199,57903,42276.54611,Canada,2200,CAN7,Female,5.5,149,0.3,104.3
6200,57904,42276.69611,United States,2175,US15,Male,9.5,179,0,179
6201,57905,42276.72611,United States,2162,US5,Male,9,139,0,139
6202,57906,42276.83611,United States,2156,US5,Male,9.5,179,0.2,143.2
6203,57907,42276.83611,Germany,2208,GER2,Male,11.5,159,0.5,79.5
6204,57908,42276.94611,Canada,2149,CAN5,Male,9.5,199,0.1,179.1
6205,57909,42277.10611,United States,2162,US13,Male,10,129,0,129
6206,57910,42277.20611,United States,2226,US8,Female,8,199,0.3,139.3
6207,57911,42277.25611,United Kingdom,2235,UK1,Male,11,159,0.2,127.2
6208,57911,42277.25611,United Kingdom,2183,UK2,Male,10.5,199,0,199
6209,57912,42277.32611,Germany,2198,GER1,Male,15,149,0,149
6210,57913,42277.34611,Canada,2176,CAN1,Male,9,169,0,169
6211,57914,42277.50611,United States,2204,US13,Male,9.5,179,0,179
6212,57915,42277.54611,United States,2202,US15,Male,10.5,159,0,159
6213,57915,42277.54611,United States,2181,US8,Female,8,139,0,139
6214,57916,42277.64611,Canada,2191,CAN2,Male,9.5,199,0.3,139.3
6215,57917,42277.69611,Germany,2175,GER1,Female,8.5,179,0.1,161.1
6216,57918,42277.91611,United States,2230,US7,Female,9,169,0,169
6217,57919,42278.04611,United States,2202,US1,Male,7.5,199,0.5,99.5
6218,57920,42278.20611,United States,2209,US10,Male,7,169,0.3,118.3
6219,57920,42278.20611,United States,2164,US5,Female,8,149,0,149
6220,57921,42278.34611,United States,2188,US2,Female,7,139,0.3,97.3
6221,57922,42278.41611,United States,2190,US15,Male,11.5,179,0,179
6222,57923,42278.41611,Canada,2237,CAN1,Male,9.5,199,0.1,179.1
6223,57924,42278.54611,Canada,2235,CAN1,Male,9,199,0,199
6224,57925,42278.58611,United Kingdom,2167,UK1,Female,9.5,129,0,129
6225,57926,42278.83611,Canada,2204,CAN5,Female,8,129,0,129
6226,57927,42279.04611,Germany,2174,GER2,Female,8,159,0,159
6227,57928,42279.14611,Germany,2205,GER2,Male,10,189,0.1,170.1
6228,57929,42279.14611,United States,2237,US7,Female,8,149,0.1,134.1
6229,57930,42279.26611,Canada,2147,CAN6,Male,9.5,149,0,149
6230,57931,42279.34611,United States,2205,US9,Female,7,169,0,169
6231,57931,42279.34611,United States,2216,US13,Female,8.5,169,0.1,152.1
6232,57932,42279.35611,Germany,2203,GER1,Male,9.5,139,0,139
6233,57933,42279.41611,United States,2170,US15,Male,10.5,189,0,189
6234,57934,42279.64611,United States,2183,US6,Male,10,159,0,159
6235,57935,42279.80611,Canada,2174,CAN7,Male,9,179,0.2,143.2
6236,57936,42279.84611,Germany,2216,GER1,Female,9.5,159,0.2,127.2
6237,57937,42279.98611,Germany,2172,GER2,Male,9,189,0,189
6238,57938,42280.04611,Germany,2167,GER1,Female,8,179,0,179
6239,57939,42280.14611,United States,2237,US7,Female,8,149,0.1,134.1
